latitude	longitude	store_name	code	location	imei
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	8630330696303481248
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	8630330696303481909
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	8630330696303482113
65.84811	24.14662	Tornio	FI	Europe/Helsinki	359043379931766312
48.98693	2.44892	Gonesse	FR	Europe/Paris	8630330696303482121
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	8630330696303481479
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303481149
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	3590433799317661016
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	8630330696303482329
32.35126	-95.30106	Tyler	US	America/Chicago	359043379931766403
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	8630330696303481107
38.47917	-1.325	Jumilla	ES	Europe/Madrid	863033069630348438
23.02677	113.13148	Foshan	CN	Asia/Shanghai	8630330696303481156
55.82885	-4.21376	Rutherglen	GB	Europe/London	3590433799317662410
36.61033	-88.31476	Murray	US	America/Chicago	3590433799317661719
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	863033069630348438
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317661990
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	863033069630348073
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	359043379931766338
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	3590433799317661271
39.32011	-76.51552	Rosedale	US	America/New_York	8630330696303481768
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	8630330696303481115
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	8630330696303481487
41.09246	45.36561	Qazax	AZ	Asia/Baku	863033069630348818
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	3590433799317661305
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	3590433799317661644
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	3590433799317661750
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	8630330696303482048
51.24197	4.82313	Lille	BE	Europe/Brussels	8630330696303481867
33.08014	-83.2321	Milledgeville	US	America/New_York	359043379931766932
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303482113
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	359043379931766619
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	863033069630348610
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	8630330696303482485
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	3590433799317662006
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	3590433799317661263
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	8630330696303482311
12.37169	123.62494	Masbate	PH	Asia/Manila	8630330696303481123
30.5427	-97.54667	Hutto	US	America/Chicago	359043379931766254
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317662022
45.49428	-122.86705	Aloha	US	America/Los_Angeles	8630330696303482352
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317661214
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	3590433799317661834
5.6561	-75.87877	Andes	CO	America/Bogota	8630330696303482246
35.89972	14.51472	Valletta	MT	Europe/Malta	3590433799317661537
40.94065	-73.99681	Dumont	US	America/New_York	3590433799317661024
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317661271
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	359043379931766759
10.7375	122.9666	Talisay	PH	Asia/Manila	863033069630348669
-13.7804	34.4587	Salima	MW	Africa/Blantyre	359043379931766270
16.68911	98.50893	Myawadi	MM	Asia/Yangon	863033069630348172
47.30997	8.52462	Adliswil	CH	Europe/Zurich	8630330696303481578
45.44694	8.62118	Novara	IT	Europe/Rome	8630330696303481354
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	8630330696303482444
51.40148	-1.32471	Newbury	GB	Europe/London	863033069630348495
57.14369	-2.09814	Aberdeen	GB	Europe/London	3590433799317661495
14.8361	120.97844	Guyong	PH	Asia/Manila	359043379931766726
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303482220
54.58048	16.86194	Ustka	PL	Europe/Warsaw	359043379931766924
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	863033069630348990
11.84962	-86.19903	Jinotepe	NI	America/Managua	3590433799317662477
40.70995	0.57856	Amposta	ES	Europe/Madrid	3590433799317661115
32.65246	51.67462	Isfahan	IR	Asia/Tehran	8630330696303481057
40.72586	8.55552	Sassari	IT	Europe/Rome	8630330696303481412
35.95664	36.7138	Binnish	SY	Asia/Damascus	8630330696303482055
34.15429	3.50309	Messaad	DZ	Africa/Algiers	863033069630348305
53.59337	9.47629	Stade	DE	Europe/Berlin	3590433799317661867
41.0051	-73.78458	Scarsdale	US	America/New_York	3590433799317661107
51.08468	7.11393	Burscheid	DE	Europe/Berlin	3590433799317661446
40.64621	-73.97069	Kensington	US	America/New_York	359043379931766668
32.55531	76.12647	Chamba	IN	Asia/Kolkata	8630330696303481982
36.6009	126.665	Hongseong	KR	Asia/Seoul	863033069630348743
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	8630330696303482295
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	359043379931766536
21.34222	71.30633	Kundla	IN	Asia/Kolkata	3590433799317661743
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	3590433799317661388
43.61092	3.87723	Montpellier	FR	Europe/Paris	359043379931766262
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	8630330696303481750
49.195061	16.606836	Brno	CZ	Europe/Prague	8630330696303481586
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	863033069630348578
23.49668	86.68363	Adra	IN	Asia/Kolkata	3590433799317662436
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	8630330696303481677
56.85836	35.90057	Tver	RU	Europe/Moscow	3590433799317661495
50.8	3.16667	Wevelgem	BE	Europe/Brussels	8630330696303481487
14.62578	121.12251	Antipolo	PH	Asia/Manila	3590433799317662055
28.90054	-81.26367	Deltona	US	America/New_York	8630330696303481420
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	359043379931766106
9.6531	124.3697	Jagna	PH	Asia/Manila	8630330696303481578
6.95194	121.96361	Recodo	PH	Asia/Manila	8630330696303482048
39.57582	-105.11221	Ken Caryl	US	America/Denver	863033069630348107
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303481578
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	8630330696303481115
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	863033069630348347
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	8630330696303481677
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	863033069630348941
44.92934	37.99117	Krymsk	RU	Europe/Moscow	863033069630348297
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317661818
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	3590433799317661917
44.92934	37.99117	Krymsk	RU	Europe/Moscow	3590433799317661297
13.56667	-15.6	Farafenni	GM	Africa/Banjul	359043379931766635
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	8630330696303481958
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	359043379931766072
-12.91667	-39.25	Muritiba	BR	America/Bahia	8630330696303482097
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	359043379931766643
32.52515	-93.75018	Shreveport	US	America/Chicago	863033069630348230
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303481933
50.511002	14.150558	Terezín	CZ	Europe/Prague	359043379931766882
40.57788	-73.95958	Brighton Beach	US	America/New_York	359043379931766932
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317661255
35.8	137.23333	Gero	JP	Asia/Tokyo	3590433799317661743
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	863033069630348933
6.9909	79.883	Hendala	LK	Asia/Colombo	8630330696303481784
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	3590433799317662485
12.74409	-8.07257	Kati	ML	Africa/Bamako	359043379931766940
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	359043379931766353
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	8630330696303481172
8.48714	-13.2356	Freetown	SL	Africa/Freetown	863033069630348784
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	8630330696303481495
31.84568	-102.36764	Odessa	US	America/Chicago	863033069630348032
37.16911	10.03478	El Alia	TN	Africa/Tunis	863033069630348479
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	8630330696303481230
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317661180
46.32313	-0.45877	Niort	FR	Europe/Paris	359043379931766726
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	359043379931766718
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	3590433799317662238
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	863033069630348719
34.25	135.31667	Iwade	JP	Asia/Tokyo	359043379931766759
51.12794	4.21372	Temse	BE	Europe/Brussels	359043379931766932
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	3590433799317661560
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303482204
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317662360
33.41012	-91.06177	Greenville	US	America/Chicago	359043379931766700
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	8630330696303481073
-31.95224	115.8614	Perth	AU	Australia/Perth	3590433799317662410
41.55815	-73.0515	Waterbury	US	America/New_York	8630330696303481081
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	8630330696303482097
9.535	-13.68778	Camayenne	GN	Africa/Conakry	8630330696303482261
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	8630330696303482022
43.67681	4.63031	Arles	FR	Europe/Paris	3590433799317661370
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	8630330696303482295
36.65	138.31667	Suzaka	JP	Asia/Tokyo	8630330696303482097
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	863033069630348008
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	863033069630348693
51.39323	0.47713	Strood	GB	Europe/London	3590433799317661610
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	359043379931766023
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	8630330696303481891
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	863033069630348669
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	8630330696303482006
40.55851	17.80774	Mesagne	IT	Europe/Rome	359043379931766940
40.68066	-73.47429	Massapequa	US	America/New_York	8630330696303482147
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	863033069630348362
41.0051	-73.78458	Scarsdale	US	America/New_York	359043379931766320
36.20389	127.08472	Nonsan	KR	Asia/Seoul	359043379931766676
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317662048
41.6764	-91.58045	Coralville	US	America/Chicago	863033069630348164
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	8630330696303481404
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	3590433799317661719
44.73941	-93.12577	Rosemount	US	America/Chicago	8630330696303482337
43.67681	4.63031	Arles	FR	Europe/Paris	8630330696303481941
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	8630330696303482170
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	8630330696303481396
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	863033069630348651
12.12278	-61.62498	Grenville	GD	America/Grenada	863033069630348602
14.0823	98.19151	Dawei	MM	Asia/Yangon	8630330696303481214
46.65581	32.6178	Kherson	UA	Europe/Kyiv	3590433799317661420
29.38242	70.91106	Alipur	PK	Asia/Karachi	863033069630348719
68.79833	16.54165	Harstad	NO	Europe/Oslo	359043379931766213
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317662352
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303481321
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	3590433799317662493
42.97086	-82.42491	Port Huron	US	America/Detroit	3590433799317661172
50.23019	8.77155	Karben	DE	Europe/Berlin	359043379931766346
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	863033069630348370
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	8630330696303482329
7.6	4.18333	Olupona	NG	Africa/Lagos	8630330696303482238
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	863033069630348677
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	3590433799317661198
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	8630330696303482295
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	863033069630348768
24.41288	76.56719	Aklera	IN	Asia/Kolkata	359043379931766940
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	8630330696303482071
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303481990
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	8630330696303481164
38.54491	-121.74052	Davis	US	America/Los_Angeles	8630330696303481917
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	8630330696303482154
41.47892	-87.45476	Schererville	US	America/Chicago	8630330696303481651
50.74497	3.20639	Mouscron	BE	Europe/Brussels	359043379931766635
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	3590433799317661750
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	3590433799317661727
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317661677
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	3590433799317662048
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	863033069630348230
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	359043379931766817
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	359043379931766841
34.15429	3.50309	Messaad	DZ	Africa/Algiers	863033069630348008
43.32393	5.4584	Les Olives	FR	Europe/Paris	3590433799317662279
50.82882	-0.32247	Lancing	GB	Europe/London	359043379931766726
4.73245	-74.26419	Madrid	CO	America/Bogota	863033069630348651
39.22493	42.85693	Patnos	TR	Europe/Istanbul	3590433799317662162
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	3590433799317661735
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	863033069630348214
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	3590433799317661768
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	3590433799317661636
-3.5403	118.9707	Majene	ID	Asia/Makassar	863033069630348016
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	3590433799317662360
37.51803	15.00913	Misterbianco	IT	Europe/Rome	863033069630348057
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	8630330696303481750
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	863033069630348396
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766361
43.1009	-75.23266	Utica	US	America/New_York	359043379931766692
3.27833	32.88667	Kitgum	UG	Africa/Kampala	3590433799317662220
36.06386	4.62744	El Achir	DZ	Africa/Algiers	3590433799317661537
39.59611	27.02444	Edremit	TR	Europe/Istanbul	863033069630348107
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	8630330696303481727
36.33011	138.89585	Annaka	JP	Asia/Tokyo	359043379931766387
42.30865	-83.48216	Canton	US	America/Detroit	8630330696303481537
46.09273	-88.64235	Iron River	US	America/Menominee	3590433799317661263
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	863033069630348313
-32.45242	-71.23106	La Ligua	CL	America/Santiago	863033069630348370
29.65163	-82.32483	Gainesville	US	America/New_York	3590433799317661750
40.5576	-74.28459	Woodbridge	US	America/New_York	359043379931766627
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317661388
28.90054	-81.26367	Deltona	US	America/New_York	359043379931766387
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317662253
14.67751	-60.94228	Le Robert	MQ	America/Martinique	359043379931766841
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	863033069630348461
49.88307	-119.48568	Kelowna	CA	America/Vancouver	359043379931766510
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	8630330696303481990
55.85	37.56667	Likhobory	RU	Europe/Moscow	3590433799317662279
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303482485
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	3590433799317661933
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	3590433799317661347
35.06544	1.04945	Frenda	DZ	Africa/Algiers	359043379931766973
18.51957	73.85535	Pune	IN	Asia/Kolkata	3590433799317662147
22.4711	88.1453	Pujali	IN	Asia/Kolkata	8630330696303482279
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	3590433799317661131
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	8630330696303482345
39.32011	-76.51552	Rosedale	US	America/New_York	3590433799317661263
54.39304	53.26023	Bavly	RU	Europe/Moscow	359043379931766890
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	3590433799317661230
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	359043379931766080
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	3590433799317661826
54.39635	24.04142	Alytus	LT	Europe/Vilnius	8630330696303481461
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	3590433799317661537
18.00747	-76.78319	New Kingston	JM	America/Jamaica	3590433799317661446
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	3590433799317661917
49.03685	8.70745	Bretten	DE	Europe/Berlin	3590433799317662113
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	3590433799317661339
41.54566	-71.29144	Middletown	US	America/New_York	3590433799317661859
42.22718	14.39024	Lanciano	IT	Europe/Rome	3590433799317661743
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	3590433799317661180
13.70727	9.15013	Mirriah	NE	Africa/Niamey	8630330696303481339
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	8630330696303482303
14.66	120.56528	Pilar	PH	Asia/Manila	8630330696303482188
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	8630330696303481974
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	863033069630348727
42.52787	-70.92866	Peabody	US	America/New_York	863033069630348545
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	863033069630348693
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	3590433799317661222
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	359043379931766825
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661131
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303482170
16.68911	98.50893	Myawadi	MM	Asia/Yangon	3590433799317662311
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	863033069630348792
41.80753	-87.65644	New City	US	America/Chicago	359043379931766726
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	8630330696303482105
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	3590433799317662105
51.88333	8.51667	Verl	DE	Europe/Berlin	359043379931766213
51.64316	-0.36053	Bushey	GB	Europe/London	863033069630348065
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	359043379931766056
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303482121
35.25064	-91.73625	Searcy	US	America/Chicago	8630330696303481966
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303481313
14.53767	46.83187	Ataq	YE	Asia/Aden	359043379931766940
41.24255	-82.61573	Norwalk	US	America/New_York	359043379931766262
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	3590433799317661354
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	3590433799317662147
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	3590433799317661115
32.44874	-99.73314	Abilene	US	America/Chicago	863033069630348297
33.7207	-116.21677	Indio	US	America/Los_Angeles	8630330696303481131
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	3590433799317661016
40.55851	17.80774	Mesagne	IT	Europe/Rome	8630330696303481305
41.0051	-73.78458	Scarsdale	US	America/New_York	3590433799317661727
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	359043379931766395
40.57788	-73.95958	Brighton Beach	US	America/New_York	359043379931766908
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	359043379931766353
-13.7804	34.4587	Salima	MW	Africa/Blantyre	8630330696303482287
35.06544	1.04945	Frenda	DZ	Africa/Algiers	359043379931766882
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	863033069630348958
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	3590433799317661958
12.74409	-8.07257	Kati	ML	Africa/Bamako	863033069630348271
40.57788	-73.95958	Brighton Beach	US	America/New_York	8630330696303481248
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766767
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	8630330696303481008
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303481545
48.77644	2.29026	Sceaux	FR	Europe/Paris	863033069630348347
43.4125	23.225	Montana	BG	Europe/Sofia	3590433799317661362
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	359043379931766239
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	8630330696303481446
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	3590433799317662469
38.96372	-76.99081	Chillum	US	America/New_York	8630330696303481818
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	8630330696303481461
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	863033069630348115
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661586
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	3590433799317661347
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	863033069630348800
