ts	imei	mwra	p.android.settings	p.android.packageinstaller	p.android.gm	p.android.documentsui	p.android.chrome	p.system	p.android.externalstorage	p.google	p.olauncher	p.android.gms	p.browser.provider	p.process.gapps	p.dogalize	p.gms.persistent	p.android.vending	p.android.defcontainer	p.simulator	p.notifier	p.inputmethod.latin	p.katana
2018-05-05 11:48:00	8630330696303481958	0.00000	7.75659	11.16965	11.11493	13.51594	14.67024	14.37226	6.74050	65.17104	38.67087	40.15312	50.64872	63.08190	29.33794	74.61231	69.38856	20.19324	51.94172	71.31877	92.63313	7.02864
2018-05-05 11:49:00	359043379931766528	1.00000	8.39334	6.96997	10.62809	8.97093	12.62235	9.89916	9.77326	73.42810	41.01049	41.57583	73.98195	80.20876	71.57135	13.55342	69.98364	14.14523	40.28226	14.30517	33.38457	4.94458
2018-05-05 11:50:00	359043379931766072	0.00000	11.98108	13.21454	10.92831	11.75921	12.78100	9.64588	11.83897	56.15260	84.70067	15.66263	39.69643	22.38258	85.78710	17.22184	16.05916	44.06741	65.72340	0.71783	37.36771	76.67278
2018-05-05 11:51:00	8630330696303481693	0.00000	8.98572	11.61858	9.88618	7.07168	15.97407	12.44911	13.77870	61.40535	52.87709	41.01898	42.15886	53.60206	57.49721	87.75625	60.67694	57.74325	26.37744	9.77387	22.40210	60.66351
2018-05-05 11:52:00	3590433799317661719	0.00000	8.12625	14.06427	14.08942	8.75135	11.42368	11.54435	14.77964	73.52011	28.23828	46.66635	50.24195	72.99871	60.63862	21.59768	8.67099	60.39386	96.44745	2.38831	56.44404	47.81869
2018-05-05 11:53:00	3590433799317661180	1.00000	16.43030	10.72536	2.50817	14.09593	13.45002	16.11784	9.59409	49.40152	36.64956	48.89292	60.32711	37.26995	31.79432	64.96643	67.07325	99.08125	8.63368	28.71270	46.77887	14.24059
2018-05-05 11:54:00	863033069630348057	0.00000	11.56440	10.32558	11.24715	9.23837	12.91471	12.82931	12.09306	79.49642	63.79405	69.63895	21.67609	96.70657	10.89666	67.27673	76.83805	37.32982	38.10674	83.86782	52.59447	56.73235
2018-05-05 11:55:00	8630330696303482451	0.00000	7.52432	12.44502	11.53657	10.44981	12.39116	12.42121	12.70526	57.21021	44.22773	53.67783	54.68267	91.31644	68.37075	15.05377	20.50384	92.80882	77.99762	20.85959	97.42914	41.60791
2018-05-05 11:56:00	3590433799317662493	1.00000	11.08911	11.91645	11.41758	7.31303	14.15142	11.02000	6.76527	66.09241	18.49806	78.14600	49.85043	20.47573	25.30610	39.28949	63.55811	13.46887	87.84758	89.10058	96.58384	81.20350
2018-05-05 11:57:00	8630330696303481487	1.00000	16.61908	9.71419	1.99375	12.65847	12.02945	15.30005	10.06267	65.95146	52.07733	37.37254	56.57268	77.85979	73.49172	16.73309	15.05436	0.76727	86.75174	26.28503	91.97353	8.71654
2018-05-05 11:58:00	8630330696303481966	1.00000	5.78788	3.84652	13.71251	9.63974	8.01439	9.43022	10.32782	68.08760	53.69469	67.04291	65.19003	98.51900	1.35229	84.57675	90.07959	33.53217	12.86308	2.25914	6.07286	93.21804
2018-05-05 11:59:00	359043379931766387	0.00000	10.67212	14.88015	6.77862	9.16936	11.79573	11.02146	5.04696	44.62170	44.91806	43.76946	56.76037	73.48310	72.38821	10.96459	44.38301	41.03827	77.65092	91.94707	39.02320	66.56892
2018-05-05 12:00:00	3590433799317661248	1.00000	16.13628	5.82969	4.84430	11.46307	10.22836	10.54600	10.60109	58.71030	42.41619	39.31210	44.40534	30.03001	67.32991	71.70462	29.65141	55.50249	81.96008	11.09030	13.61103	2.66371
2018-05-05 12:01:00	359043379931766049	1.00000	6.80693	9.11779	14.41867	10.94326	15.90039	12.06252	7.62784	55.03208	55.20708	49.83690	44.70966	59.02459	74.39691	52.95564	7.64530	14.90340	17.37678	37.81201	71.57929	62.46654
2018-05-05 12:02:00	863033069630348685	0.00000	11.51651	13.40917	12.51690	8.99973	12.92995	12.66159	11.98148	41.46220	57.46726	51.80872	71.02301	38.16029	45.25890	72.39974	91.53423	32.89999	39.17962	74.37531	72.95376	4.52797
2018-05-05 12:03:00	8630330696303481289	1.00000	12.85750	6.65922	6.80872	7.62497	13.49511	12.22137	10.33465	70.85072	56.54630	69.25275	54.33983	28.62842	61.92723	87.20775	69.67139	88.03185	33.96306	75.16090	81.88263	81.19050
2018-05-05 12:04:00	3590433799317661768	1.00000	11.68289	8.16801	11.72105	11.77333	15.38686	9.83713	10.82256	71.04411	48.40010	38.77971	28.22342	46.94845	61.11541	25.52590	56.05478	7.27063	22.61460	5.15374	56.23439	49.06492
2018-05-05 12:05:00	3590433799317661255	1.00000	11.80673	7.63482	8.80955	9.59400	10.58580	9.58517	8.05146	71.76719	63.07664	48.05059	18.15919	15.62555	64.94719	47.02722	89.78223	5.23420	40.25341	21.75327	58.52062	29.07492
2018-05-05 12:06:00	3590433799317661701	1.00000	7.38873	10.03552	12.38416	12.66131	14.84937	12.99756	5.70856	60.34121	54.55819	41.57991	43.88108	40.85702	67.32132	67.74838	24.75975	48.95550	40.78048	98.28531	82.23210	60.24430
2018-05-05 12:07:00	8630330696303482022	1.00000	10.81569	4.67815	8.45554	3.95492	15.79994	10.32298	4.74283	50.10609	56.01308	41.81431	22.70921	41.96084	9.18963	81.63716	1.37697	88.98430	67.09239	86.20557	91.23920	13.59052
2018-05-05 12:08:00	3590433799317662253	1.00000	7.10937	8.51661	13.37354	9.34274	13.74236	11.87452	8.09143	58.74712	52.34978	67.77895	43.80839	94.66463	74.90865	47.86102	77.00838	26.17936	60.08041	95.37264	36.49201	27.48531
2018-05-05 12:09:00	359043379931766221	0.00000	8.42844	15.00691	14.52975	11.77066	16.72852	10.23152	14.26909	59.93466	19.10953	52.53312	42.76266	40.95995	7.30360	6.75933	77.38912	22.53003	56.95290	61.83500	29.92074	39.57197
2018-05-05 12:10:00	863033069630348180	0.00000	8.61560	13.79034	9.82816	5.42553	16.42102	10.79984	13.81591	70.75951	48.00131	29.38833	79.24623	7.15654	97.85838	65.23520	58.94769	95.70575	72.22515	25.71265	30.68420	3.25690
2018-05-05 12:11:00	3590433799317662188	0.00000	8.50313	12.84273	11.66361	12.48374	15.10768	8.83112	10.79858	61.24749	67.12183	46.79453	22.84762	94.68242	91.38491	79.03195	45.47076	1.25868	8.02226	99.77348	54.71613	43.65482
2018-05-05 12:12:00	863033069630348545	1.00000	10.90203	6.21339	12.57929	11.21518	10.89572	12.35209	11.60488	63.03102	73.15394	52.85719	54.50855	29.38329	69.21699	29.26821	2.11663	29.95384	85.22853	18.45657	45.11712	75.93724
2018-05-05 12:13:00	863033069630348784	0.00000	9.81318	11.90816	12.75261	6.19739	11.76476	10.91738	13.77212	69.12984	51.32014	42.41164	55.26389	16.02958	72.14608	27.26032	42.69067	28.85377	54.17375	64.80764	28.47234	41.79020
2018-05-05 12:14:00	8630330696303481347	1.00000	10.13210	8.43434	10.09920	10.07297	7.22009	13.21014	9.25626	71.77711	68.71080	47.22627	30.42653	38.63416	58.49707	51.18515	69.49597	16.21669	31.97954	67.42068	20.76924	89.26796
2018-05-05 12:15:00	8630330696303482063	1.00000	10.40255	6.65024	13.94725	8.61275	12.07473	10.40691	10.54003	52.35337	37.16532	17.29755	48.45929	34.66271	71.29065	54.49183	93.08231	74.76816	41.49264	30.38025	79.71112	21.44798
2018-05-05 12:16:00	8630330696303481008	1.00000	11.07326	12.44463	12.07075	11.76541	14.22391	9.16217	11.39866	51.46410	49.45923	32.71219	62.27643	90.65733	17.19399	24.06529	6.50531	45.44467	92.96618	62.29032	98.39026	15.94373
2018-05-05 12:17:00	3590433799317661479	1.00000	14.98291	8.49731	12.16961	10.13492	16.09363	10.44645	11.40149	55.92382	39.35261	34.39471	60.89168	27.86085	11.55824	39.17094	37.89989	25.07863	47.70598	41.45182	69.50771	90.94971
2018-05-05 12:18:00	3590433799317661016	1.00000	11.55955	9.12546	10.03101	7.71655	11.60549	12.50382	6.97954	59.13232	40.90833	43.28441	52.81875	84.39286	14.69514	14.66876	30.77908	38.39482	18.56920	64.07293	45.86054	10.62454
2018-05-05 12:19:00	359043379931766064	1.00000	10.01254	11.22009	9.13810	10.71053	14.76541	14.92034	9.89131	64.21566	48.24029	62.02761	41.17469	1.00237	61.39800	17.94330	94.00762	85.67910	64.78071	75.77298	86.43150	8.67397
2018-05-05 12:20:00	8630330696303481982	0.00000	5.97720	13.79213	12.92641	12.80132	12.77281	7.69133	6.36208	72.63533	65.17665	65.73212	44.74952	54.37849	90.14158	19.64865	49.79676	62.41463	9.07870	80.79569	98.98154	70.06232
2018-05-05 12:21:00	863033069630348594	1.00000	13.01908	7.72041	11.62864	8.55838	12.61548	8.15028	8.97103	75.87645	42.68418	50.99793	49.68005	38.06784	0.93210	18.53322	17.45356	17.76846	15.19764	32.18100	88.33061	33.06952
2018-05-05 12:22:00	863033069630348248	1.00000	11.16831	7.58779	9.94249	15.19356	9.23972	13.42429	10.34780	62.94946	42.96819	42.47483	48.72530	77.13961	35.31181	8.89805	7.20809	63.99106	85.20874	78.66131	61.79779	70.14069
2018-05-05 12:23:00	359043379931766817	1.00000	7.57390	10.41953	11.83055	12.47794	11.42312	13.01232	8.18067	67.81626	62.72861	38.00710	62.91177	73.23619	75.29458	40.23972	84.27896	30.65263	38.51386	27.29205	66.75070	3.66124
2018-05-05 12:24:00	3590433799317661693	1.00000	9.48127	9.15276	12.38383	12.82400	10.98055	10.80551	10.31979	57.83088	69.97515	56.50863	38.53312	42.59614	62.31860	69.06876	80.89407	21.97781	97.13903	95.02170	40.68785	13.27509
2018-05-05 12:25:00	359043379931766361	1.00000	13.36632	6.65321	8.32092	10.07249	11.45869	12.96596	11.77333	60.02076	35.79632	41.37958	39.25016	34.61289	10.75785	72.62952	16.64849	63.50088	32.99600	47.99612	65.71855	24.70068
2018-05-05 12:26:00	8630330696303481768	1.00000	10.17063	9.37474	11.64618	12.05096	14.17650	13.56470	8.20496	67.53152	65.98305	48.63868	59.22363	24.08913	62.38805	6.34045	73.70031	9.34165	27.40579	91.31137	0.70713	90.30826
2018-05-05 12:27:00	359043379931766668	1.00000	11.07073	13.86479	9.05425	9.39262	11.25704	10.41716	5.75871	55.58650	54.57870	50.24801	43.36638	86.13093	2.47841	7.93730	64.67144	97.69271	38.60448	47.55190	54.69244	29.89950
2018-05-05 12:28:00	8630330696303482493	0.00000	8.79663	10.50687	13.08809	12.07335	14.66854	4.53224	10.51592	56.66854	42.81493	43.04290	67.68564	17.42203	95.86430	29.73274	75.44662	50.02403	67.20554	44.94026	91.38767	15.56328
2018-05-05 12:29:00	3590433799317661180	0.00000	9.09864	11.04086	8.47910	10.69175	13.79481	8.61413	6.71800	63.07893	28.82086	34.51675	39.24254	92.68938	99.67242	34.84062	9.93050	53.80087	85.13546	70.04863	68.20079	9.23160
2018-05-05 12:30:00	863033069630348750	0.00000	11.09195	9.72333	11.30323	12.21442	14.51565	8.00000	11.94980	59.18001	51.09289	36.55610	34.65987	69.84386	6.57002	72.40629	17.38950	41.44625	95.00200	76.15515	30.34931	5.02347
2018-05-05 12:31:00	3590433799317661487	1.00000	10.20827	7.67679	10.08717	6.39422	15.31776	13.28517	6.98294	61.32972	49.82588	86.36185	53.05145	0.77385	28.39450	2.68287	24.38702	45.10138	41.46048	60.15367	64.29505	1.59157
2018-05-05 12:32:00	3590433799317662196	1.00000	9.46535	7.16308	9.92555	6.87593	11.39513	12.38120	8.11272	58.24183	39.88900	41.10968	54.48193	78.42895	17.17828	74.73486	35.12710	21.41955	47.67935	44.48531	51.34592	23.30687
2018-05-05 12:33:00	359043379931766437	1.00000	15.97956	9.13571	7.12908	8.60450	11.94008	9.92995	6.20254	60.59708	38.43296	47.01787	57.54356	1.12837	84.25430	23.12261	18.19444	79.48910	13.13126	69.34911	42.03712	61.40851
2018-05-05 12:34:00	3590433799317661073	1.00000	7.42574	3.64696	10.28120	6.35031	11.11941	13.27398	9.46569	43.89392	53.28437	56.11163	28.90819	63.24963	94.29224	47.94303	58.28120	33.10890	89.26759	87.50658	58.70907	21.50101
2018-05-05 12:35:00	8630330696303481792	0.00000	11.11272	12.35103	12.21484	11.95029	12.78068	7.84495	10.41739	59.19451	65.01549	50.74690	50.22943	34.05644	28.96511	63.84051	61.69788	61.61581	91.25642	96.72288	95.82273	46.14012
2018-05-05 12:36:00	863033069630348073	1.00000	9.73196	9.82167	14.93994	10.45031	13.81818	12.54822	10.92293	64.69661	82.32650	28.65143	53.85034	36.72137	91.73702	92.84566	80.88884	52.05465	7.49420	28.12303	36.83243	82.25445
2018-05-05 12:37:00	8630330696303481552	0.00000	11.19763	15.47588	13.89611	4.79033	13.79445	9.07453	13.87601	60.13848	61.11050	32.40962	50.77448	16.28974	6.66893	15.72506	27.16508	19.02885	16.40391	94.38290	52.07144	59.51718
2018-05-05 12:38:00	3590433799317661883	0.00000	10.10361	12.86108	11.28492	7.42317	13.38006	13.07585	12.75044	51.55609	37.46144	32.24117	55.65117	56.68963	39.99710	99.00254	79.44015	38.31673	16.86713	61.37014	83.72308	89.27219
2018-05-05 12:39:00	3590433799317661693	1.00000	9.54968	10.93780	10.44675	5.46149	14.25987	13.68166	4.77339	57.78160	35.95957	63.20717	61.82365	81.67570	89.73811	81.43680	28.84002	63.90940	47.07108	76.26600	16.64568	39.47420
2018-05-05 12:40:00	3590433799317661719	0.00000	9.79657	13.34497	14.28280	9.19025	10.02776	12.85920	11.49617	58.22212	75.77423	55.74827	47.37942	33.78271	77.91971	72.73070	79.20163	68.72260	47.34319	94.09948	86.68038	71.87874
2018-05-05 12:41:00	3590433799317661487	1.00000	10.14379	7.76991	11.56828	2.49898	12.17747	10.71516	5.73241	46.85698	54.88139	25.44728	44.80145	65.24181	16.28475	96.23269	74.38221	19.71922	48.71467	7.42526	79.87211	99.36602
2018-05-05 12:42:00	863033069630348602	1.00000	7.02370	7.42161	12.76264	12.66424	12.27437	14.77643	9.43976	48.56461	49.09836	42.58100	48.43102	98.91095	15.40584	4.50956	87.31531	65.24524	91.76101	56.58085	11.27731	17.23357
2018-05-05 12:43:00	8630330696303482436	0.00000	8.66991	13.65019	17.04292	12.55621	11.21100	7.50423	7.85308	64.32751	41.06694	49.47480	35.02031	31.13924	89.08207	43.11985	82.44571	35.75624	37.76030	9.40016	1.84278	22.25083
2018-05-05 12:44:00	863033069630348537	1.00000	9.02577	10.26298	11.88059	13.22501	10.61982	14.62361	9.06535	69.01089	37.73211	37.81786	69.27482	64.75412	23.62211	18.16760	58.46213	41.85242	36.20579	58.22697	6.46650	84.87397
2018-05-05 12:45:00	359043379931766064	1.00000	11.42631	8.79863	11.86100	6.35679	10.96853	11.55386	8.13251	63.13104	40.76955	52.93821	55.40419	31.79862	79.66480	22.48117	61.84336	17.42355	11.48567	55.59162	59.96825	8.22897
2018-05-05 12:46:00	3590433799317662451	1.00000	12.07736	9.83638	9.91839	10.13345	18.02590	12.38842	8.78570	68.78791	50.23777	34.53719	52.67636	15.25854	21.48852	36.00654	88.97900	19.98452	84.15136	88.00779	23.51498	3.49840
2018-05-05 12:47:00	8630330696303481321	1.00000	9.18097	9.67167	9.25166	13.66315	13.56042	13.96811	7.98138	62.25967	58.63341	40.23130	54.48066	94.62183	58.10846	43.87677	39.44919	8.33282	19.45374	90.45181	23.61823	52.90178
2018-05-05 12:48:00	863033069630348859	1.00000	9.19453	10.56736	9.85202	12.55989	15.55831	15.42319	6.33687	52.02108	44.85025	43.43823	39.02524	47.66164	56.35586	71.53385	81.26926	0.57392	97.86496	85.27951	93.14307	25.60415
2018-05-05 12:49:00	3590433799317662386	1.00000	7.95489	8.52045	13.96315	12.43376	16.71207	13.05218	10.38671	55.05501	51.83650	32.39314	23.22925	74.39888	27.51104	27.61744	63.45992	51.49485	49.14118	55.02607	97.44079	42.88379
2018-05-05 12:50:00	359043379931766049	1.00000	3.28534	9.43218	12.58517	11.36391	12.30939	14.36499	5.83944	64.74810	64.60334	22.85217	37.45001	70.70669	54.23717	7.02540	78.86272	23.66596	25.61421	42.73923	61.69768	39.54144
2018-05-05 12:51:00	3590433799317661420	1.00000	8.08104	8.21160	9.34138	14.88916	13.03755	14.24546	7.69408	72.42672	69.38963	46.63655	74.64810	69.79619	15.55864	71.05337	65.19043	22.66322	87.34682	71.18440	37.30205	41.11981
2018-05-05 12:52:00	3590433799317661420	1.00000	14.23292	11.16173	8.11567	9.90257	14.43264	14.01122	7.26495	48.94006	52.46473	21.85401	57.25303	12.26499	7.08498	8.51944	14.54216	10.68929	21.93602	28.72825	78.90442	52.64212
2018-05-05 12:53:00	3590433799317662402	1.00000	11.89676	8.65515	8.67042	10.49832	11.92112	13.36697	10.16746	75.49627	41.33871	41.13894	31.51828	98.91091	77.18036	4.44885	10.64677	80.98380	27.85904	32.76928	2.25596	28.71102
2018-05-05 12:54:00	863033069630348867	1.00000	8.13969	10.47822	11.26574	16.11770	18.05899	13.79298	5.90825	54.13628	62.74784	78.67604	51.70994	83.73331	98.04537	37.94812	46.39756	39.23158	68.97392	94.80337	98.58712	75.50311
2018-05-05 12:55:00	8630330696303482139	1.00000	8.55517	11.78092	12.60475	16.91280	12.99256	16.42592	8.21590	66.03696	44.43273	41.89813	67.50783	28.84703	13.58438	25.04448	24.72567	98.65109	97.02240	28.26747	62.71334	57.54632
2018-05-05 12:56:00	3590433799317661156	1.00000	3.85883	11.86805	15.74847	11.55370	13.84325	13.44050	5.50808	62.24827	71.63294	34.32171	32.69193	13.68408	77.09689	76.22496	31.92989	7.50363	72.86231	16.11913	58.99603	67.12787
2018-05-05 12:57:00	3590433799317661958	1.00000	6.64363	10.17808	11.12197	14.85422	14.96120	15.50320	8.27512	48.77881	71.70397	42.26816	58.68712	38.55919	55.88134	75.62821	50.02345	56.61487	79.73734	1.86919	97.60716	53.62800
2018-05-05 12:58:00	8630330696303482154	0.00000	8.00996	13.50137	13.86810	9.40540	10.77596	10.60594	10.35991	66.45937	35.41771	52.28307	55.29527	64.42304	98.01236	88.19378	74.44514	11.88401	35.34437	78.11223	58.11162	2.37812
2018-05-05 12:59:00	3590433799317661297	1.00000	7.71033	7.17607	15.38308	11.50395	8.82854	10.30170	11.29663	56.13843	59.12532	58.34085	48.49381	21.91006	6.58889	70.43092	30.53440	39.23621	48.70659	66.07621	1.31428	61.06985
2018-05-05 13:00:00	3590433799317661263	1.00000	10.31991	7.14467	12.27358	12.95595	11.07354	12.43111	12.05981	54.55069	53.70526	52.69333	33.18987	70.95168	45.64054	12.15189	88.04109	49.93506	40.56222	69.53773	54.08914	12.38145
2018-05-05 13:01:00	8630330696303481529	0.00000	9.75155	12.67207	15.60259	14.50986	14.33645	8.85444	9.43307	53.02770	55.13283	68.65045	46.17187	82.64361	38.38406	72.35462	80.64407	22.96532	43.52865	29.63448	94.63347	29.40188
2018-05-05 13:02:00	8630330696303481339	1.00000	4.81520	9.11688	10.67860	12.67242	12.02487	16.19658	8.22548	63.33637	55.45568	51.07929	40.36706	36.07058	80.96078	74.11266	30.21953	31.22002	75.66448	37.00339	51.27713	91.69812
2018-05-05 13:03:00	359043379931766767	1.00000	12.45598	7.25779	8.16642	7.86479	11.76388	12.91924	7.83829	64.11499	27.91735	44.67153	63.38101	46.71180	49.95441	26.45656	89.62651	31.39996	30.92954	26.53379	29.62636	17.18495
2018-05-05 13:04:00	8630330696303482428	0.00000	9.69611	6.16301	10.46527	7.27190	9.82376	10.72833	8.61440	57.92958	56.44334	37.86463	45.83362	65.81977	53.53448	79.80953	7.44836	3.87768	56.65874	64.76997	42.82230	56.71709
2018-05-05 13:05:00	8630330696303482188	1.00000	8.53860	7.97298	11.88368	13.82317	9.49880	12.71261	9.34695	58.79351	48.72281	55.39182	20.28334	26.25666	55.75923	50.60909	44.87808	33.39721	63.91517	90.24870	40.66000	13.75672
2018-05-05 13:06:00	8630330696303481719	1.00000	7.59008	8.62901	11.78910	16.80055	11.29603	12.76342	4.91592	43.40130	67.15624	66.89717	58.04478	32.54859	42.04269	2.42535	67.28939	50.56065	30.77266	37.35364	14.32334	92.40769
2018-05-05 13:07:00	3590433799317661834	0.00000	8.08098	11.20664	9.76143	11.20400	13.71552	9.20317	8.04018	51.30516	52.93755	34.68544	52.42523	61.96243	24.59445	57.95161	66.70670	46.43078	69.62277	79.70930	49.75270	27.26941
2018-05-05 13:08:00	8630330696303482469	1.00000	11.87203	11.85391	9.87347	10.92100	12.83589	13.13909	8.90830	63.47943	40.04330	52.45910	48.37339	78.41685	28.90884	21.21122	17.64274	82.80743	7.77586	92.10550	0.47944	86.05124
2018-05-05 13:09:00	359043379931766825	0.00000	5.79245	13.04471	15.23653	8.85887	8.96142	13.39988	11.01798	59.68755	75.67169	45.96040	32.18520	38.94725	23.90935	23.32480	40.26708	33.61590	39.69945	77.68169	23.33764	73.25812
2018-05-05 13:10:00	3590433799317661545	1.00000	13.65811	10.66779	9.09467	8.07664	13.71470	12.40038	8.27372	66.65894	40.95937	57.19510	57.81218	69.13038	96.83202	36.99412	65.79709	15.76182	27.81189	1.35940	72.57320	49.37919
2018-05-05 13:11:00	3590433799317661131	1.00000	14.24714	9.85323	9.93857	7.38652	11.96570	12.44011	9.40708	41.04883	53.46032	63.53531	24.34470	39.58390	88.39312	35.23025	51.48896	4.78158	54.82427	63.71361	24.29806	30.86644
2018-05-05 13:12:00	8630330696303481933	1.00000	7.01764	8.49897	16.54705	9.82027	15.95656	8.78856	8.38695	58.93587	40.98529	77.44746	38.73396	54.53138	4.69545	63.58143	5.45252	33.73476	93.70266	5.41895	11.19957	98.55184
2018-05-05 13:13:00	359043379931766031	0.00000	11.07937	12.06744	12.22553	9.14519	13.16963	14.06170	12.58391	60.65137	59.20066	66.09342	41.46763	32.90567	62.33770	94.52316	29.83209	49.89139	31.97338	63.52011	11.52221	69.53696
2018-05-05 13:14:00	863033069630348198	0.00000	10.61949	11.58230	13.45954	10.63808	12.22947	7.95608	7.57476	70.47391	54.13772	49.60952	53.72461	81.24309	18.84893	65.58103	46.08072	28.34215	40.35008	21.45185	94.80026	58.65011
2018-05-05 13:15:00	359043379931766817	0.00000	9.62798	14.87888	12.64259	14.32467	10.96454	10.60775	7.07070	65.65836	57.80764	49.54782	40.16338	76.09284	46.62683	32.70453	84.41338	41.37046	72.84315	42.30150	78.65233	16.82372
2018-05-05 13:16:00	8630330696303481156	1.00000	7.72699	8.08397	8.52957	12.26664	11.26454	14.36354	5.42670	71.28056	40.21414	36.22236	71.42740	92.94666	88.80061	38.20648	58.91305	55.63084	8.23957	95.01861	14.29307	1.53246
2018-05-05 13:17:00	8630330696303482444	1.00000	12.35697	7.34373	15.78084	10.28500	14.45236	8.89686	10.36074	56.36908	59.22492	69.56388	32.55017	92.17337	14.27706	90.78048	34.22859	55.35858	31.33459	28.27474	76.88873	99.64845
2018-05-05 13:18:00	359043379931766148	1.00000	12.09298	8.58364	8.20888	8.63370	13.22734	14.43113	8.73598	70.70740	77.16958	44.47370	45.66179	26.26168	19.09529	48.66286	95.98298	61.09538	99.12107	23.65707	12.37837	31.47117
2018-05-05 13:19:00	359043379931766510	0.00000	10.08363	10.64441	9.42186	11.45978	14.52064	16.20720	10.94790	58.29737	40.35190	30.52074	46.52436	70.98644	59.16108	66.00881	41.06981	65.21717	33.68514	47.43973	84.33639	7.35112
